object_id,sector,provider_name,timespan_begin,timespan_end,dc_type,dc_subject,metadata_format,view_fields,digitized
25C2TOBBCZZIOTQZYQ767ZCEG75EYORP,Archive,Landesarchiv Baden-Württemberg,1971.0,1972.0,[],"[""Bokförlaget Forum"", ""China nach dem Sturm"", ""Elwert und Meurer, Buchhandlung in Berlin"", ""Fernsehen der deutschen und rätoromanischen Schweiz"", ""Fletcher School of Law and Diplomacy of the Tuffs University in Medford"", ""Misstrauensvotum, konstruktives"", ""Osteuropa (Redaktion)"", ""Ostverträge der Bundesrepublik Deutschland"", ""Skandinavisches Institut für Asienforschung Kopenhagen"", ""Sowjetische Botschaft in der Bundesrepublik Deutschland"", ""Tufts University in Medford/Massachusetts"", ""Baden-Württemberg; Landtagswahl 1972"", ""Berkeley, Bundesstaat Kalifornien [USA]; University of California"", ""Deutschland [D]; Ostpolitik, Ostverträge"", ""Medford, Bundesstaat Massachusetts (USA); Tufts University"", ""Taiwan [RC]"", ""Baer, Gertrud (Goethe-Institut Ottawa)"", ""Bibber, Mary van (Fletcher School of Law and Diplomacy)"", ""Björksten, Infmar (Verlag Forum Bokförlaget Stockholm)"", ""Brandt, Willy; Politiker, 1913-1992"", ""Carstens, Karl; Bundespräsident, Jurist, 1914-1992"", ""Cecil, Robert (Graduate School of Continental European Studies)"", ""Egerod, Sören (Skandinavisches Institut für Asienforschung in Kopenhagen)"", ""Ehmke, Horst; Politiker, Jurist, Hochschullehrer, Staatssekretär, Kriminalschriftsteller, 1927-2017"", ""Emmel, Egon (Deutsche Handelsvertretung in Warschau)"", ""Epstein, Fritz T.; Historiker, Professor für osteuropäische Geschichte, 1898-1979"", ""Erdmann, Horst J.; Verleger, Hochstapler, 1919-1993/99"", ""Falin, Valentin, sowjetischer Botschafter in Bonn"", ""Federer, Georg; deutscher Diplomat, 1905-1984"", ""Fehrenbach, Oskar; Journalist, Chefredakteur, Autor, 1923-"", ""Filbinger, Hans; Politiker, Abgeordneter, Jurist, 1913-2007"", ""Filipp, G.; Professor für Medizin"", ""Fischer, Christian (Bund demokratischer Schüler)"", ""Fischer, Per; Diplomat, Politologe, 1923-1999"", ""Fleischer-Undeutsch, Emma; Pädagogin"", ""Frank, Henning; Mitarbeiter beim Deutschlandfunk, 1926-"", ""Frey, Alfred"", ""Früchtnicht, Hans"", ""Gandhi, Indira; indische Premierministerin, 1917-1984"", ""Gascuel, Jacques; Journalist"", ""Gehring, Axel; Soziologe"", ""Gerstenmaier, Eugen; Politiker, Kaufmännischer Angestellter, Theologe, 1906-1986"", ""Giessler, Hans-Henrich"", ""Glaubitz, Joachim; Ostasienwissenschaftler, 1929-"", ""Grossmann, Gregory; Professor für Wirtschaftswissenschaften"", ""Grossmann, Gustav; Schriftsteller und Verleger, 1893-1973"", ""Günther, H. (Redaktion \""Osteuropa\"")"", ""Hoetzsch, Otto; Historiker, Politiker, Professor für osteuropäische Geschichte, 1876-1946"", ""Kaemmerer (Europa-Union, Kreisverband Coburg)"", ""Kolakowski, Leszek; Philosoph, 1927-2009"", ""Kutasi, Frances (Goethe-Institut Montreal)"", ""Matt, Alphons; Journalist, 1920-2000"", ""Mehnert, Klaus; Publizist, Journalist, 1906-1984; Bücher"", ""Mehnert, Klaus; Publizist, Journalist, 1906-1984; Manuskripte"", ""Ott, Manfred (Goethe-Institut Montreal)"", ""Pfennig, Werner; Politologe, 1944-"", ""Scheel, Walter; Politiker, Staatspräsident, Bundespräsident, Unternehmensberater, Außenminister, Geschäftsführer, 1919-2016"", ""Tümmler, Hans (Goethe-Gesellschaft Weimar)""]",EAD,"[""Archivaliensignatur"", ""Bestand"", ""Kontext"", ""Laufzeit"", ""Enthältvermerke"", ""Umfang"", ""Archivalientyp"", ""Indexbegriffe Person/Institution"", ""Indexbegriffe Ort"", ""Indexbegriffe Sache""]",False
25C4BKLCXEHVIKHHTRPM27SDT35I2TVA,Media library,Deutsches Dokumentationszentrum für Kunstgeschichte - Bildarchiv Foto Marburg,,,"[""Gemälde""]","[""Faust"", ""Liebespaar"", ""Mephistopheles, der dämonische Versucher in den literarischen Versionen der Faustlegende"", ""Tafelmalerei""]",LIDO,"[""Objekt Bezeichnung"", ""Material/Technik"", ""Maße"", ""Ereignis"", ""(wer)"", ""Bezug (was)"", ""Klassifikation"", ""Standort"", ""Inventarnummer""]",True
25CDE7225WSNZQ6JVDRGGTWMDY2RAOMN,Library,Deutsche Nationalbibliothek,,,[],"[""Erziehung, Schul- und Bildungswesen""]",MARC 21,"[""Urheber"", ""Sprache"", ""Umfang"", ""Klassifikation"", ""Erschienen in"", ""URN"", ""Standort""]",True
25D3A4XNAFB7DINT4JA4TRBSFHZVPNPN,Archive,Freies Deutsches Hochstift / Frankfurter Goethe-Museum - Handschriftenabteilung,1915.0,1915.0,"[""Handschrift (Manuskript)""]","[""\""Österreichische Bibliothek\"" (Hugo von Hofmannsthal)""]",LIDO,"[""Objekt Bezeichnung"", ""Objektbeschreibung"", ""Material/Technik"", ""Ereignis"", ""(wer)"", ""(wann)"", ""(Beschreibung)"", ""Bezug (was)"", ""Standort"", ""Inventarnummer"", ""Förderung"", ""Sammlung""]",True
25DDPOULNC2QEQ67JA33GYD3OCUXTZHS,Library,Deutsche Nationalbibliothek,2010.0,2010.0,[],"[""Weltliteratur"", ""Begriff"", ""Goethe, Johann Wolfgang von""]",MARC 21,"[""Urheber"", ""Ereignis"", ""(wo)"", ""(wer)"", ""(wann)"", ""Sprache"", ""Umfang"", ""Maße"", ""Anmerkungen"", ""Inhaltsverzeichnis"", ""Schlagwort"", ""Erschienen in"", ""ISBN"", ""Standort""]",False
25DRAMS2K7VWXB2QGA4SGRTWKFM2UVSG,Library,Herzogin Anna Amalia Bibliothek,1819.0,1819.0,"[""Kapitel""]",[],METS,"[""Dokumenttyp"", ""Erschienen in"", ""Erschienen"", ""Sprache""]",True
25EDT63DFF57XRRUTKK7B3U6K2D6XOES,Library,Bayerische Staatsbibliothek,1869.0,1869.0,"[""text""]",[],MARC 21,"[""Urheber"", ""Ereignis"", ""(wo)"", ""(wer)"", ""(wann)"", ""Dokumenttyp"", ""Umfang"", ""URN"", ""Standort""]",True
25EI2OTPTVVDPJ53PDENP2F4RI4VAPFN,Library,Staatsbibliothek zu Berlin - Preußischer Kulturbesitz,1788.0,1788.0,"[""Abschnitt""]",[],METS,"[""Dokumenttyp"", ""Erschienen in"", ""Sprache"", ""Förderung""]",True
25EKHU2E5K25LPV4IVMDOXEL2XP2B5RQ,Archive,Stadtarchiv Mainz,1601.0,1601.0,"[""Urkunden""]",[],EAD,"[""Archivaliensignatur"", ""Bestand"", ""Kontext"", ""Laufzeit"", ""Provenienz"", ""Formalbeschreibung"", ""Archivalientyp""]",False
25ET3J3GMGQOXDBWJKERSH4HHW3MN5EC,Other,Freies Deutsches Hochstift / Frankfurter Goethe-Museum - Kunstsammlung / Museum,1900.0,1900.0,"[""Graphik""]","[""Goethehaus (Frankfurt)"", ""Johann Wolfgang von Goethe""]",LIDO,"[""Objekt Bezeichnung"", ""Objektbeschreibung"", ""Material/Technik"", ""Maße"", ""Ereignis"", ""(wer)"", ""(wann)"", ""(Beschreibung)"", ""Ereignis"", ""(wer)"", ""(wann)"", ""(Beschreibung)"", ""Bezug (wer)"", ""Bezug (wo)"", ""Beschriftung"", ""Verwandtes Objekt/Literatur"", ""Standort"", ""Inventarnummer"", ""Förderung"", ""Sammlung""]",True
25F4P5B6AKQ3H7Z4CRIERAVQNBYH32DH,Library,Deutsche Nationalbibliothek,,,[],"[""Bibliotheks- und Informationswissenschaft"", ""Erziehung, Schul- und Bildungswesen""]",MARC 21,"[""Urheber"", ""Sprache"", ""Umfang"", ""Klassifikation"", ""Erschienen in"", ""URN"", ""Standort""]",True
25FQMDPMEF7GI3YOW67OE3NT62FIB5QS,Library,Staatsbibliothek zu Berlin - Preußischer Kulturbesitz,1837.0,1837.0,"[""Abschnitt""]",[],METS,"[""Dokumenttyp"", ""Erschienen in"", ""Sprache""]",True
25FRJMPKSMT7FRUKTZALLMMM7IPTRUOW,Archive,Klassik Stiftung Weimar: Goethe- und Schiller-Archiv,1794.0,1794.0,"[""Dokument""]","[""Fichte, Johann Gottlieb"", ""Goethe, Johann Wolfgang von""]",EAD,"[""Signatur"", ""Bestand"", ""Kontext"", ""Laufzeit"", ""Umfang"", ""Archivalientyp"", ""Indexbegriffe Person/Institution"", ""Archivalientitel""]",True
25GKT4BD4GFFMYOYZHMOTFH2DGDD5MSK,Library,Deutsche Nationalbibliothek,2020.0,2020.0,"[""Hochschulschrift""]","[""T'ai Chi Ch'uan"", ""Lebenskunst"", ""Leiblichkeit"", ""Kultivierung"", ""Taoismus"", ""Sport"", ""Ch'i-kung"", ""Körperkultur""]",MARC 21,"[""Urheber"", ""Beteiligte Personen und Organisationen"", ""Ereignis"", ""(wo)"", ""(wer)"", ""(wann)"", ""Dokumenttyp"", ""Sprache"", ""Umfang"", ""Anmerkungen"", ""Schlagwort"", ""URN"", ""Standort""]",True
25GU5ILE5LJGJOBTTUBCCWNJC233TWRN,Other,Stiftung Deutsches Historisches Museum,1950.0,1960.0,"[""Foto""]","[""Drama"", ""Ritter"", ""Schauspieler"", ""Bühne"", ""Aufführung"", ""Theaterkostüm"", ""Hindemith, Harry"", ""Kleinau, Willy A."", ""Martens, Hans-Joachim""]",LIDO,"[""AlternativTitel"", ""Objekt Bezeichnung"", ""Material/Technik"", ""Maße"", ""Ereignis"", ""(wer)"", ""(wo)"", ""(wann)"", ""Bezug (was)"", ""Bezug (wer)"", ""Standort"", ""Inventarnummer""]",True
25GYCO37RTWPDMKRXZ27N4LXEQ7XQMVV,Library,Ruprecht-Karls-Universität Heidelberg. Universitätsbibliothek,1932.0,1932.0,"[""Kapitel""]",[],METS,"[""Dokumenttyp"", ""Erschienen in"", ""Sprache"", ""Umfang"", ""Förderung""]",True
25HA5RC6WSW4H2KHSHEBUBXCNCJJKI7L,Library,Deutsche Nationalbibliothek,2014.0,2014.0,"[""Gemischte Anthologien""]","[""Deutsche Literatur""]",MARC 21,"[""Beteiligte Personen und Organisationen"", ""Ereignis"", ""(wo)"", ""(wer)"", ""(wann)"", ""Dokumenttyp"", ""Sprache"", ""Umfang"", ""Maße"", ""Anmerkungen"", ""Inhaltsverzeichnis"", ""Klassifikation"", ""ISBN"", ""Standort""]",False
25I2MH43T6CD4VT3CWXD57KGNXRAQFLV,Archive,Bundesarchiv,1950.0,1950.0,"[""Schriftgut""]",[],EAD,"[""Archivaliensignatur"", ""Alt-/Vorsignatur"", ""Bestand"", ""Kontext"", ""Laufzeit"", ""Enthältvermerke"", ""Archivalientyp"", ""Sprache der Unterlagen""]",False
25IIPS2SATGB3SSV2ZBPIVMP2VAXXD54,Library,Deutsche Nationalbibliothek,2018.0,2018.0,[],"[""Adenosine triphosphatase"", ""Biowissenschaften, Biologie""]",MARC 21,"[""Urheber"", ""Beteiligte Personen und Organisationen"", ""Ereignis"", ""(wo)"", ""(wer)"", ""(wann)"", ""Sprache"", ""Umfang"", ""Anmerkungen"", ""Schlagwort"", ""Klassifikation"", ""URN"", ""Standort""]",True
25IRY4F25CTP4S6NNKSXSIE5RJJ4K5PK,Library,Deutsche Nationalbibliothek,2019.0,2019.0,"[""Hochschulschrift""]",[],MARC 21,"[""Urheber"", ""Beteiligte Personen und Organisationen"", ""Ereignis"", ""(wo)"", ""(wann)"", ""Dokumenttyp"", ""Sprache"", ""Umfang"", ""Maße"", ""Anmerkungen"", ""Inhaltsverzeichnis"", ""Standort""]",False
25JCIX3GOJPEFXYFDLHRTSYT3W72MLUC,Library,Sächsische Landesbibliothek - Staats- und Universitätsbibliothek Dresden,1809.0,1809.0,"[""Monografie""]",[],METS,"[""Urheber"", ""Beteiligte Personen und Organisationen"", ""Dokumenttyp"", ""Erschienen"", ""Sprache"", ""Umfang"", ""Reihe"", ""PURL"", ""URN"", ""Standort""]",True
25JWC43NG7JVC37PMUJC3BIXRD3FO5KQ,Library,Landesbibliothek Mecklenburg-Vorpommern,,,"[""Fotografie""]",[],LIDO,"[""Objekt Bezeichnung"", ""Maße"", ""Standort"", ""Inventarnummer"", ""Weitere Nummer(n)""]",True
25JXF3NXO6EPDV2JR3GHYXCUWTNP6UAX,Archive,Staatsarchiv Amberg,1538.0,1538.0,"[""Urkunden""]","[""Cham, Zinsablösung"", ""Hagen, Leonhard, Cham"", ""Staindl, Leonhard"", ""Heuraus, Jörg, Pfleger zu Mitterfels""]",EAD,"[""Archivaliensignatur"", ""Bestand"", ""Kontext"", ""Laufzeit"", ""Formalbeschreibung"", ""Archivalientyp"", ""Indexbegriffe Person/Institution"", ""Indexbegriffe Ort""]",False
25JYPE7XKHLYWTCTUZPUJ3XVRHPDAJJ6,Library,Herzogin Anna Amalia Bibliothek,1824.0,1824.0,"[""Abschnitt""]",[],METS,"[""Dokumenttyp"", ""Erschienen in"", ""Erschienen"", ""Sprache""]",True
25KCWAM3AHMQ6ZOCKW6I5FG2BKT7CR5M,Archive,Bundesarchiv,1970.0,1970.0,"[""Schriftgut""]",[],EAD,"[""Archivaliensignatur"", ""Bestand"", ""Kontext"", ""Laufzeit"", ""Provenienz"", ""Archivalientyp"", ""Sprache der Unterlagen""]",False
25KD3X7L2KWN6L3UHKYTRXVIKF7QU3EX,Archive,Stadtarchiv Düsseldorf,1932.0,1932.0,"[""Akten""]",[],EAD,"[""Bestand"", ""Kontext"", ""Laufzeit"", ""Enthältvermerke"", ""Archivalientyp"", ""Archivalientitel""]",False
25KDNO5IZJUIJLAP32IN44DPXKCFJ3ND,Archive,Landesarchiv Thüringen – Hauptstaatsarchiv Weimar,1963.0,1963.0,"[""Text""]",[],METS,"[""Urheber"", ""Beteiligte Personen und Organisationen"", ""Dokumenttyp"", ""Erschienen"", ""Umfang"", ""Anmerkungen"", ""Standort""]",True
25KTIE5NB4WZRM5ECSUUGKZSWSMAO7DK,Archive,Klassik Stiftung Weimar: Goethe- und Schiller-Archiv,1803.0,1803.0,"[""Dokument""]","[""Schiller, Friedrich (1759-1805)"", ""Goethe, Johann Wolfgang von (1749-1832)""]",EAD,"[""Signatur"", ""Bestand"", ""Kontext"", ""Laufzeit"", ""Umfang"", ""Archivalientyp"", ""Indexbegriffe Person/Institution"", ""Archivalientitel""]",True
25KW326STHSQHXZ7SYQ4WL7ZVRJJ7UNP,Library,Deutsche Nationalbibliothek,1956.0,1956.0,[],[],MARC 21,"[""Urheber"", ""Ereignis"", ""(wo)"", ""(wer)"", ""(wann)"", ""Sprache"", ""Umfang"", ""Maße"", ""Anmerkungen"", ""Inhaltsverzeichnis"", ""Erschienen in"", ""Standort""]",False
25L53YRDVYOJ6UMJHHIXDAOJXKZ3OZ5R,Archive,Klassik Stiftung Weimar: Goethe- und Schiller-Archiv,1824.0,1824.0,"[""Dokument""]","[""Paris, Benedikt von und zu Gaitenbach auf Rinnethal und Harthausen"", ""Goethe, Johann Wolfgang von""]",EAD,"[""Signatur"", ""Bestand"", ""Kontext"", ""Laufzeit"", ""Umfang"", ""Archivalientyp"", ""Indexbegriffe Person/Institution"", ""Archivalientitel""]",True
25LOEN7K5IEFM7PVECQFRTRY3DT36FMV,Library,Bayerische Staatsbibliothek,1523.0,1523.0,"[""text""]",[],MARC 21,"[""Weitere Titel"", ""Beteiligte Personen und Organisationen"", ""Ereignis"", ""(wo)"", ""(wer)"", ""(wann)"", ""Dokumenttyp"", ""Sprache"", ""Umfang"", ""Anmerkungen"", ""URN"", ""VD16"", ""Standort""]",True
25LW3JL5M7EP56GXPJBQMEY6REWZ4L33,Other,Freies Deutsches Hochstift / Frankfurter Goethe-Museum - Kunstsammlung / Museum,,1941.0,"[""Druckgraphik""]","[""Faust. Eine Tragödie, erster Teil"", ""Drama"", ""Gretchen (Figur in Goethes Faust)"", ""Mephistopheles"", ""Faust (Figur bei Goethe)""]",LIDO,"[""Objekt Bezeichnung"", ""Objektbeschreibung"", ""Material/Technik"", ""Maße"", ""Ereignis"", ""(wer)"", ""(wann)"", ""(Beschreibung)"", ""Bezug (was)"", ""Bezug (wer)"", ""Beschriftung"", ""Verwandtes Objekt/Literatur"", ""Standort"", ""Inventarnummer"", ""Sammlung""]",True
25LYD4ANSECEIEF44E2OVLPBNFJD6IO2,Library,Württembergische Landesbibliothek,1928.0,1928.0,"[""Text""]",[],METS,"[""Dokumenttyp"", ""Erschienen in"", ""Sprache""]",True
25LZEG5Y2NV3YEJJOR3C3DGEHVPORCEU,Other,Stiftung Deutsches Historisches Museum,1817.0,1819.0,"[""Druck""]","[""Bildnis"", ""Mann"", ""Schriftsteller"", ""Minister"", ""Orden (Ehrenzeichen)"", ""Druckgraphik"", ""Goethe, Johann Wolfgang von""]",LIDO,"[""Objekt Bezeichnung"", ""Material/Technik"", ""Maße"", ""Ereignis"", ""(wer)"", ""(wo)"", ""(wann)"", ""Bezug (was)"", ""Bezug (wer)"", ""Klassifikation"", ""Standort"", ""Inventarnummer""]",True
25LZV72HHPDNPZN63WCGYSKHRYQD5EIV,Archive,Landesarchiv Thüringen – Hauptstaatsarchiv Weimar,1961.0,1961.0,"[""Text""]",[],METS,"[""Urheber"", ""Beteiligte Personen und Organisationen"", ""Dokumenttyp"", ""Erschienen"", ""Umfang"", ""Anmerkungen"", ""Standort""]",True
25MKM24NWTQ27GDW53ND4MQQWTOD5PDX,Library,Deutsche Nationalbibliothek,2012.0,2012.0,[],"[""Hausordnung"", ""Erziehung, Schul- und Bildungswesen"", ""Goethe-Universität Frankfurt am Main""]",MARC 21,"[""Ereignis"", ""(wo)"", ""(wer)"", ""(wann)"", ""Sprache"", ""Umfang"", ""Schlagwort"", ""Klassifikation"", ""Erschienen in"", ""URN"", ""Standort""]",True
25MN43QDPOIB7NYGFOODW227NTQGYJYV,Archive,Staatsarchiv Amberg,1668.0,1668.0,"[""Urkunden""]","[""Leuchtenberg, Landrichteramt, Handwerksordnung"", ""Leuchtenberg, Handwerksordnung"", ""Maximilian Philipp, Herzog von Bayern""]",EAD,"[""Archivaliensignatur"", ""Bestand"", ""Kontext"", ""Laufzeit"", ""Formalbeschreibung"", ""Archivalientyp"", ""Indexbegriffe Person/Institution"", ""Indexbegriffe Ort""]",False
25MPW7D7GUVZIVGBMIUMC6PIWC3KZQOC,Archive,Klassik Stiftung Weimar: Goethe- und Schiller-Archiv,1794.0,1794.0,"[""Dokument""]","[""Voss, Johann Heinrich"", ""Goethe, Johann Wolfgang von""]",EAD,"[""Signatur"", ""Bestand"", ""Kontext"", ""Laufzeit"", ""Umfang"", ""Archivalientyp"", ""Indexbegriffe Person/Institution"", ""Archivalientitel""]",True
25MZYLRZ2Q6ZMGYS53ZPQLZVOK72ONPV,Archive,Klassik Stiftung Weimar: Goethe- und Schiller-Archiv,1805.0,1805.0,"[""Dokument""]","[""Wolf, Friedrich August"", ""Goethe, Johann Wolfgang von""]",EAD,"[""Signatur"", ""Bestand"", ""Kontext"", ""Laufzeit"", ""Umfang"", ""Archivalientyp"", ""Indexbegriffe Person/Institution"", ""Archivalientitel""]",True
25NHXSGGRQ5MKSILDXLPPPHW4NPBQQ2I,Library,Deutsche Nationalbibliothek,1976.0,1976.0,[],[],MARC 21,"[""Urheber"", ""Ereignis"", ""(wo)"", ""(wer)"", ""(wann)"", ""Ausgabe"", ""Sprache"", ""Umfang"", ""Maße"", ""Inhaltsverzeichnis"", ""ISBN"", ""Standort""]",False
25NQSIU4Y4EOSKK3TCPYF2HJQCGURPLW,Library,Deutsche Nationalbibliothek,1963.0,1963.0,[],[],MARC 21,"[""Urheber"", ""Beteiligte Personen und Organisationen"", ""Ereignis"", ""(wo)"", ""(wer)"", ""(wann)"", ""Sprache"", ""Umfang"", ""Maße"", ""Inhaltsverzeichnis"", ""Standort""]",False
25ORTPVVITDPLZNCGMHZZFBDSAGORJLL,Archive,Freies Deutsches Hochstift / Frankfurter Goethe-Museum - Handschriftenabteilung,1883.0,1883.0,"[""Fotografie""]","[""Kind"", ""Fotostudio"", ""Frau"", ""Tracht"", ""Mutter"", ""Schwarzweißfotografie"", ""Wanderstock"", ""Trachtenmode"", ""Ganzfigur"", ""Hugo von Hofmannsthal"", ""Anna Maria Josefa von Hofmannsthal""]",LIDO,"[""Objekt Bezeichnung"", ""Objektbeschreibung"", ""Material/Technik"", ""Maße"", ""Ereignis"", ""(wer)"", ""(wo)"", ""(wann)"", ""(Beschreibung)"", ""Ereignis"", ""(wer)"", ""(Beschreibung)"", ""Bezug (was)"", ""Bezug (wer)"", ""Verwandtes Objekt/Literatur"", ""Standort"", ""Inventarnummer"", ""Sammlung""]",True
25OTW56PYEKX6QMKRNX7QAR5J5AG4PV2,Library,Deutsche Nationalbibliothek,,,[],"[""Sozialwissenschaften, Soziologie, Anthropologie""]",MARC 21,"[""Urheber"", ""Sprache"", ""Umfang"", ""Klassifikation"", ""Erschienen in"", ""URN"", ""Standort""]",True
25P363TD7XYHUQBE5X6Q3KDFFF46SQCP,Archive,Klassik Stiftung Weimar: Goethe- und Schiller-Archiv,1797.0,1797.0,"[""Dokument""]","[""Schiller, Friedrich (1759-1805)"", ""Goethe, Johann Wolfgang von (1749-1832)""]",EAD,"[""Signatur"", ""Bestand"", ""Kontext"", ""Laufzeit"", ""Umfang"", ""Archivalientyp"", ""Bemerkungen"", ""Indexbegriffe Person/Institution"", ""Archivalientitel""]",True
25P5VDO5HF2YBHMTZXFRQRABRSVB2BKW,Library,Deutsche Nationalbibliothek,1996.0,1996.0,[],"[""Medizin, Gesundheit"", ""Andere Sprachen""]",MARC 21,"[""Weitere Titel"", ""Urheber"", ""Beteiligte Personen und Organisationen"", ""Ereignis"", ""(wo)"", ""(wer)"", ""(wann)"", ""Ausgabe"", ""Sprache"", ""Umfang"", ""Maße"", ""Inhaltsverzeichnis"", ""Klassifikation"", ""Erschienen in"", ""Standort""]",False
25PNWPPT57OJVNDFFV2S3RCZBIXUI7LD,Library,Deutsche Nationalbibliothek,1970.0,1970.0,"[""text""]",[],MARC 21,"[""Urheber"", ""Ereignis"", ""(wo)"", ""(wer)"", ""(wann)"", ""Dokumenttyp"", ""Sprache"", ""Umfang"", ""Maße"", ""Anmerkungen"", ""Inhaltsverzeichnis"", ""Standort""]",False
25QAAMJRTIC3MIGG7J2E75TL6YFRZ3OO,Archive,Archiv der Universitätsbibliothek Johann Christian Senckenberg,1745.0,1745.0,"[""Sachakte""]",[],EAD,"[""Archivaliensignatur"", ""Alt-/Vorsignatur"", ""Bestand"", ""Kontext"", ""Laufzeit"", ""Enthältvermerke"", ""Archivalientyp"", ""Bemerkungen"", ""Digitalisat im Angebot des Archivs""]",True
25QE6DHC6Y2QF4TY2LBB3ZS45QX2VCRT,Archive,Klassik Stiftung Weimar: Goethe- und Schiller-Archiv,1799.0,1799.0,"[""Dokument""]","[""Goethe, Katharina Elisabeth"", ""Goethe, Johann Wolfgang von""]",EAD,"[""Signatur"", ""Bestand"", ""Kontext"", ""Laufzeit"", ""Umfang"", ""Archivalientyp"", ""Indexbegriffe Person/Institution"", ""Archivalientitel""]",True
25QX37LNYHQNVV2F7TC4L4X2QAWYKRM4,Archive,Landesarchiv Baden-Württemberg,,,[],[],EAD,"[""Archivaliensignatur"", ""Bestand"", ""Kontext"", ""Umfang"", ""Archivalientyp""]",False
25RKCIB3HKQADHP3RDHW744TOHMNBMSK,Archive,Klassik Stiftung Weimar: Goethe- und Schiller-Archiv,1797.0,1797.0,"[""Dokument""]","[""Goethe, Johann Wolfgang von (1749-1832)"", ""Schiller, Friedrich (1759-1805)""]",EAD,"[""Signatur"", ""Bestand"", ""Kontext"", ""Laufzeit"", ""Umfang"", ""Archivalientyp"", ""Indexbegriffe Person/Institution"", ""Archivalientitel""]",True
25ROLYI5J75VBBJJRPWLKTZKB5WUYT5C,Archive,Stadtarchiv Fürth,,,"[""Archivale""]",[],EAD,"[""Archivaliensignatur"", ""Bestand"", ""Kontext"", ""Archivalientyp""]",False
25RZ6ZTAXGZ2PWTUYFMKKTY3RQLIGNZM,Library,Deutsche Nationalbibliothek,2024.0,2024.0,"[""Forschungsbericht""]","[""Fließgewässer"", ""Umwelttoxikologie"", ""Bewertung"", ""Umwelttoxizität"", ""Wasserverschmutzung"", ""Madhjamika-Schule""]",MARC 21,"[""Urheber"", ""Beteiligte Personen und Organisationen"", ""Ereignis"", ""(wo)"", ""(wer)"", ""(wann)"", ""Dokumenttyp"", ""Sprache"", ""Umfang"", ""Anmerkungen"", ""Abstract"", ""Schlagwort"", ""URN"", ""Standort""]",True
25SAKSJX5KNAL47XWYOAS5FEXDCGHWHC,Other,Theatermuseum & Dumont-Lindemann-Archiv der Landeshauptstadt Düsseldorf,1836.0,1837.0,"[""Inszenierung""]",[],LIDO,"[""AlternativTitel"", ""Objekt Bezeichnung"", ""Objektbeschreibung"", ""Ereignis"", ""(wer)"", ""Ereignis"", ""(wer)"", ""(wo)"", ""(wann)"", ""Standort"", ""Inventarnummer""]",True
25SUUC6INC5WNSFEEB5FMANO66CGXSNQ,Archive,Klassik Stiftung Weimar: Goethe- und Schiller-Archiv,1812.0,1812.0,"[""Dokument""]","[""Vulpius, Christian August"", ""Goethe, Johann Wolfgang von""]",EAD,"[""Signatur"", ""Bestand"", ""Kontext"", ""Laufzeit"", ""Umfang"", ""Archivalientyp"", ""Indexbegriffe Person/Institution"", ""Archivalientitel""]",True
25T6USDBYKLKIRNESACPWLZFBRQUK7SI,Museum,Deutsche Fotothek,1932.0,1932.0,"[""Fotografie""]","[""Sprechtheater"", ""Schauspielszene"", ""Szenenbild"", ""Bühnenbild"", ""Sprechtheater"", ""Rollenbildnis"", ""Rollenportrait"", ""Dresden"", ""Goethe, Johann Wolfgang von"", ""Gielen, Josef"", ""Chitz, Arthur"", ""Paulsen, Paul"", ""Decarli, Bruno"", ""Volckmar, Grethe"", ""Dietrich, Antonia"", ""Hellberg, Martin"", ""Kleinoschegg, Willi"", ""Liedtke, Walter"", ""Woester, Heinz"", ""Rainer, Luis"", ""Lindner, Friedrich"", ""Hoffmann, Paul"", ""Verden, Alice"", ""Ziegler, Adolf <Schauspieler>"", ""Kottenkamp, Walther"", ""Ponto, Erich"", ""Staatsschauspiel Dresden"", ""Mahnke, Adolf <1891>"", ""Fanto, Leonhard""]",LIDO,"[""AlternativTitel"", ""Objekt Bezeichnung"", ""Objektbeschreibung"", ""Material/Technik"", ""Ereignis"", ""(wer)"", ""(wann)"", ""Bezug (was)"", ""Bezug (wer)"", ""Bezug (wo)"", ""Bezug (Ereignis)"", ""(wer)"", ""(Beschreibung)"", ""Klassifikation"", ""Weitere Nummer(n)""]",True
25TEHF2UGWXX7VQXQNSCILR67EQGQ46A,Library,Bayerische Staatsbibliothek,1762.0,1762.0,"[""Einblattdruck""]","[""Naturwissenschaftliche Schriften / Zoologie""]",MARC 21,"[""Weitere Titel"", ""Ereignis"", ""(wo)"", ""(wann)"", ""Dokumenttyp"", ""Sprache"", ""Umfang"", ""Maße"", ""Anmerkungen"", ""Schlagwort"", ""URN"", ""Standort""]",True
25TPU3DWWVIVBVFKXZNSFR7SZN45ZZIL,Archive,Klassik Stiftung Weimar: Goethe- und Schiller-Archiv,1794.0,1794.0,"[""Archivale""]","[""Richter, Jean Paul Friedrich"", ""Goethe, Johann Wolfgang (1749-1832)""]",EAD,"[""Archivaliensignatur"", ""Bestand"", ""Kontext"", ""Laufzeit"", ""Enthältvermerke"", ""Umfang"", ""Archivalientyp"", ""Indexbegriffe Person/Institution""]",False
